grade,unit,section,sectionType,exerciseNumber,sourceImage,sourceAsset,sourceRegion,activityType,verificationStatus,activationStatus
3,6,book-reading-1,Reading 1,multiple / mapped,094.png | 095.png | 096.png | 097.png,grade3-source/original/094.webp | grade3-source/original/095.webp | grade3-source/original/096.webp | grade3-source/original/097.webp,full_page_capture; section heading or content area,interactive_bookExercise,ocr_extracted_needs_review,active
3,6,book-vocabulary-in-reading,Vocabulary in Reading,multiple / mapped,094.png | 095.png | 096.png | 097.png | 099.png | 100.png | 101.png | 102.png,grade3-source/original/094.webp | grade3-source/original/095.webp | grade3-source/original/096.webp | grade3-source/original/097.webp | grade3-source/original/099.webp | grade3-source/original/100.webp | grade3-source/original/101.webp | grade3-source/original/102.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,6,book-reading-skill,Reading Skill,multiple / mapped,096.png | 102.png,grade3-source/original/096.webp | grade3-source/original/102.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,6,book-listening,Listening,multiple / mapped,097.png | 098.png | 099.png,grade3-source/original/097.webp | grade3-source/original/098.webp | grade3-source/original/099.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,6,book-grammar-1,Grammar 1,multiple / mapped,098.png | 099.png,grade3-source/original/098.webp | grade3-source/original/099.webp,full_page_capture; section heading or content area,interactive_bookExercise,ocr_extracted_needs_review,active
3,6,book-grammar-practice-1,Grammar Practice 1,multiple / mapped,098.png,grade3-source/original/098.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,6,book-speaking-communication,Speaking/Communication,multiple / mapped,098.png | 099.png | 103.png,grade3-source/original/098.webp | grade3-source/original/099.webp | grade3-source/original/103.webp,full_page_capture; section heading or content area,interactive_bookExercise,ocr_extracted_needs_review,active
3,6,book-vocabulary-2,Vocabulary 2,multiple / mapped,098.png | 099.png | 100.png,grade3-source/original/098.webp | grade3-source/original/099.webp | grade3-source/original/100.webp,full_page_capture; section heading or content area,interactive_bookExercise,verified_from_image,active
3,6,book-reading-2,Reading 2,multiple / mapped,099.png | 100.png | 101.png | 102.png,grade3-source/original/099.webp | grade3-source/original/100.webp | grade3-source/original/101.webp | grade3-source/original/102.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,6,book-pronunciation,Pronunciation,multiple / mapped,100.png,grade3-source/original/100.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,6,book-grammar-2,Grammar 2,multiple / mapped,102.png | 103.png | 104.png,grade3-source/original/102.webp | grade3-source/original/103.webp | grade3-source/original/104.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,6,book-grammar-practice-2,Grammar Practice 2,multiple / mapped,103.png,grade3-source/original/103.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,6,book-writing,Writing,multiple / mapped,104.png | 105.png,grade3-source/original/104.webp | grade3-source/original/105.webp,full_page_capture; section heading or content area,interactive_bookExercise,ocr_extracted_needs_review,active
3,6,book-project,Project,multiple / mapped,104.png | 105.png,grade3-source/original/104.webp | grade3-source/original/105.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,6,book-writing-skill,Writing Skill,multiple / mapped,105.png,grade3-source/original/105.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,6,book-review-unit-check,Review/Unit Check,multiple / mapped,105.png,grade3-source/original/105.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,6,sourcebook,Khác,multiple / mapped,092.png | 093.png | 094.png | 095.png | 096.png | 097.png | 098.png | 099.png | 100.png | 101.png | 102.png | 103.png | 104.png | 105.png,grade3-source/original/092.webp | grade3-source/original/093.webp | grade3-source/original/094.webp | grade3-source/original/095.webp | grade3-source/original/096.webp | grade3-source/original/097.webp | grade3-source/original/098.webp | grade3-source/original/099.webp | grade3-source/original/100.webp | grade3-source/original/101.webp | grade3-source/original/102.webp | grade3-source/original/103.webp | grade3-source/original/104.webp | grade3-source/original/105.webp,full_page_capture,mapping_only,verified_from_image,mapped_not_yet_interactive
3,7,book-big-question,Big Question,multiple / mapped,106.png,grade3-source/original/106.webp,full_page_capture; section heading or content area,mapping_only,verified_from_image,mapped_not_yet_interactive
3,7,book-clil-content,CLIL/Content,multiple / mapped,106.png | 107.png | 111.png,grade3-source/original/106.webp | grade3-source/original/107.webp | grade3-source/original/111.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,7,book-vocabulary-1,Vocabulary 1,multiple / mapped,107.png | 108.png,grade3-source/original/107.webp | grade3-source/original/108.webp,full_page_capture; section heading or content area,interactive_bookExercise,verified_from_image,active
3,7,book-reading-1,Reading 1,multiple / mapped,108.png | 109.png | 110.png | 111.png,grade3-source/original/108.webp | grade3-source/original/109.webp | grade3-source/original/110.webp | grade3-source/original/111.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,7,book-vocabulary-in-reading,Vocabulary in Reading,multiple / mapped,108.png | 109.png | 110.png | 111.png | 113.png | 114.png | 115.png | 116.png,grade3-source/original/108.webp | grade3-source/original/109.webp | grade3-source/original/110.webp | grade3-source/original/111.webp | grade3-source/original/113.webp | grade3-source/original/114.webp | grade3-source/original/115.webp | grade3-source/original/116.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,7,book-reading-skill,Reading Skill,multiple / mapped,110.png | 116.png,grade3-source/original/110.webp | grade3-source/original/116.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,7,book-listening,Listening,multiple / mapped,110.png | 111.png | 112.png | 113.png | 114.png,grade3-source/original/110.webp | grade3-source/original/111.webp | grade3-source/original/112.webp | grade3-source/original/113.webp | grade3-source/original/114.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,7,book-grammar-1,Grammar 1,multiple / mapped,112.png | 113.png,grade3-source/original/112.webp | grade3-source/original/113.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,7,book-grammar-practice-1,Grammar Practice 1,multiple / mapped,112.png,grade3-source/original/112.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,7,book-speaking-communication,Speaking/Communication,multiple / mapped,112.png | 116.png | 117.png | 118.png,grade3-source/original/112.webp | grade3-source/original/116.webp | grade3-source/original/117.webp | grade3-source/original/118.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,7,book-vocabulary-2,Vocabulary 2,multiple / mapped,113.png | 114.png,grade3-source/original/113.webp | grade3-source/original/114.webp,full_page_capture; section heading or content area,interactive_bookExercise,verified_from_image,active
3,7,book-reading-2,Reading 2,multiple / mapped,113.png | 114.png | 115.png | 116.png,grade3-source/original/113.webp | grade3-source/original/114.webp | grade3-source/original/115.webp | grade3-source/original/116.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,7,book-pronunciation,Pronunciation,multiple / mapped,114.png,grade3-source/original/114.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,7,book-grammar-2,Grammar 2,multiple / mapped,116.png | 117.png | 118.png,grade3-source/original/116.webp | grade3-source/original/117.webp | grade3-source/original/118.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,7,book-grammar-practice-2,Grammar Practice 2,multiple / mapped,117.png,grade3-source/original/117.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,7,book-writing,Writing,multiple / mapped,118.png | 119.png,grade3-source/original/118.webp | grade3-source/original/119.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,7,book-project,Project,multiple / mapped,118.png | 119.png,grade3-source/original/118.webp | grade3-source/original/119.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,7,book-writing-skill,Writing Skill,multiple / mapped,119.png,grade3-source/original/119.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,7,book-review-unit-check,Review/Unit Check,multiple / mapped,119.png,grade3-source/original/119.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,7,sourcebook,Khác,multiple / mapped,106.png | 107.png | 108.png | 109.png | 110.png | 111.png | 112.png | 113.png | 114.png | 115.png | 116.png | 117.png | 118.png | 119.png,grade3-source/original/106.webp | grade3-source/original/107.webp | grade3-source/original/108.webp | grade3-source/original/109.webp | grade3-source/original/110.webp | grade3-source/original/111.webp | grade3-source/original/112.webp | grade3-source/original/113.webp | grade3-source/original/114.webp | grade3-source/original/115.webp | grade3-source/original/116.webp | grade3-source/original/117.webp | grade3-source/original/118.webp | grade3-source/original/119.webp,full_page_capture,mapping_only,verified_from_image,mapped_not_yet_interactive
3,8,book-big-question,Big Question,multiple / mapped,120.png,grade3-source/original/120.webp,full_page_capture; section heading or content area,mapping_only,verified_from_image,mapped_not_yet_interactive
3,8,book-clil-content,CLIL/Content,multiple / mapped,120.png | 121.png | 125.png,grade3-source/original/120.webp | grade3-source/original/121.webp | grade3-source/original/125.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,8,book-vocabulary-1,Vocabulary 1,multiple / mapped,121.png | 122.png,grade3-source/original/121.webp | grade3-source/original/122.webp,full_page_capture; section heading or content area,interactive_bookExercise,verified_from_image,active
3,8,book-reading-1,Reading 1,multiple / mapped,122.png | 123.png | 124.png | 125.png,grade3-source/original/122.webp | grade3-source/original/123.webp | grade3-source/original/124.webp | grade3-source/original/125.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,8,book-vocabulary-in-reading,Vocabulary in Reading,multiple / mapped,122.png | 123.png | 124.png | 125.png | 127.png | 128.png | 129.png | 130.png,grade3-source/original/122.webp | grade3-source/original/123.webp | grade3-source/original/124.webp | grade3-source/original/125.webp | grade3-source/original/127.webp | grade3-source/original/128.webp | grade3-source/original/129.webp | grade3-source/original/130.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,8,book-reading-skill,Reading Skill,multiple / mapped,124.png | 130.png,grade3-source/original/124.webp | grade3-source/original/130.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,8,book-grammar-1,Grammar 1,multiple / mapped,126.png | 127.png,grade3-source/original/126.webp | grade3-source/original/127.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,8,book-grammar-practice-1,Grammar Practice 1,multiple / mapped,126.png,grade3-source/original/126.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,8,book-listening,Listening,multiple / mapped,126.png | 127.png,grade3-source/original/126.webp | grade3-source/original/127.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,8,book-speaking-communication,Speaking/Communication,multiple / mapped,126.png | 127.png | 130.png | 131.png | 132.png | 133.png,grade3-source/original/126.webp | grade3-source/original/127.webp | grade3-source/original/130.webp | grade3-source/original/131.webp | grade3-source/original/132.webp | grade3-source/original/133.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,8,book-vocabulary-2,Vocabulary 2,multiple / mapped,127.png | 128.png,grade3-source/original/127.webp | grade3-source/original/128.webp,full_page_capture; section heading or content area,interactive_bookExercise,verified_from_image,active
3,8,book-reading-2,Reading 2,multiple / mapped,127.png | 128.png | 129.png | 130.png,grade3-source/original/127.webp | grade3-source/original/128.webp | grade3-source/original/129.webp | grade3-source/original/130.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,8,book-pronunciation,Pronunciation,multiple / mapped,128.png,grade3-source/original/128.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,8,book-grammar-2,Grammar 2,multiple / mapped,130.png | 131.png | 132.png,grade3-source/original/130.webp | grade3-source/original/131.webp | grade3-source/original/132.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,8,book-grammar-practice-2,Grammar Practice 2,multiple / mapped,131.png,grade3-source/original/131.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,8,book-writing,Writing,multiple / mapped,132.png | 133.png | 134.png,grade3-source/original/132.webp | grade3-source/original/133.webp | grade3-source/original/134.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,8,book-writing-skill,Writing Skill,multiple / mapped,133.png | 134.png,grade3-source/original/133.webp | grade3-source/original/134.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,8,book-project,Project,multiple / mapped,133.png,grade3-source/original/133.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,8,book-review-unit-check,Review/Unit Check,multiple / mapped,133.png,grade3-source/original/133.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,8,sourcebook,Khác,multiple / mapped,120.png | 121.png | 122.png | 123.png | 124.png | 125.png | 126.png | 127.png | 128.png | 129.png | 130.png | 131.png | 132.png | 133.png | 134.png,grade3-source/original/120.webp | grade3-source/original/121.webp | grade3-source/original/122.webp | grade3-source/original/123.webp | grade3-source/original/124.webp | grade3-source/original/125.webp | grade3-source/original/126.webp | grade3-source/original/127.webp | grade3-source/original/128.webp | grade3-source/original/129.webp | grade3-source/original/130.webp | grade3-source/original/131.webp | grade3-source/original/132.webp | grade3-source/original/133.webp | grade3-source/original/134.webp,full_page_capture,mapping_only,verified_from_image,mapped_not_yet_interactive
3,9,book-big-question,Big Question,multiple / mapped,135.png,grade3-source/original/135.webp,full_page_capture; section heading or content area,mapping_only,verified_from_image,mapped_not_yet_interactive
3,9,book-clil-content,CLIL/Content,multiple / mapped,135.png | 140.png,grade3-source/original/135.webp | grade3-source/original/140.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,9,book-vocabulary-1,Vocabulary 1,multiple / mapped,136.png | 137.png,grade3-source/original/136.webp | grade3-source/original/137.webp,full_page_capture; section heading or content area,interactive_bookExercise,verified_from_image,active
3,9,book-reading-1,Reading 1,multiple / mapped,137.png | 138.png | 139.png | 140.png,grade3-source/original/137.webp | grade3-source/original/138.webp | grade3-source/original/139.webp | grade3-source/original/140.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,9,book-vocabulary-in-reading,Vocabulary in Reading,multiple / mapped,137.png | 138.png | 139.png | 140.png | 141.png | 142.png | 143.png | 144.png | 145.png,grade3-source/original/137.webp | grade3-source/original/138.webp | grade3-source/original/139.webp | grade3-source/original/140.webp | grade3-source/original/141.webp | grade3-source/original/142.webp | grade3-source/original/143.webp | grade3-source/original/144.webp | grade3-source/original/145.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,9,book-reading-skill,Reading Skill,multiple / mapped,139.png | 145.png,grade3-source/original/139.webp | grade3-source/original/145.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,9,book-speaking-communication,Speaking/Communication,multiple / mapped,140.png | 141.png | 146.png,grade3-source/original/140.webp | grade3-source/original/141.webp | grade3-source/original/146.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,9,book-grammar-1,Grammar 1,multiple / mapped,141.png | 142.png,grade3-source/original/141.webp | grade3-source/original/142.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,9,book-grammar-practice-1,Grammar Practice 1,multiple / mapped,141.png,grade3-source/original/141.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,9,book-listening,Listening,multiple / mapped,141.png | 142.png,grade3-source/original/141.webp | grade3-source/original/142.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,9,book-vocabulary-2,Vocabulary 2,multiple / mapped,141.png | 142.png | 143.png,grade3-source/original/141.webp | grade3-source/original/142.webp | grade3-source/original/143.webp,full_page_capture; section heading or content area,interactive_bookExercise,verified_from_image,active
3,9,book-reading-2,Reading 2,multiple / mapped,141.png | 142.png | 143.png | 144.png | 145.png,grade3-source/original/141.webp | grade3-source/original/142.webp | grade3-source/original/143.webp | grade3-source/original/144.webp | grade3-source/original/145.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,9,book-pronunciation,Pronunciation,multiple / mapped,143.png,grade3-source/original/143.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,9,book-grammar-2,Grammar 2,multiple / mapped,145.png | 146.png | 147.png,grade3-source/original/145.webp | grade3-source/original/146.webp | grade3-source/original/147.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,9,book-grammar-practice-2,Grammar Practice 2,multiple / mapped,146.png,grade3-source/original/146.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,9,book-writing,Writing,multiple / mapped,147.png | 148.png,grade3-source/original/147.webp | grade3-source/original/148.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,9,book-project,Project,multiple / mapped,147.png | 148.png,grade3-source/original/147.webp | grade3-source/original/148.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,9,book-review-unit-check,Review/Unit Check,multiple / mapped,147.png | 148.png,grade3-source/original/147.webp | grade3-source/original/148.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,9,book-writing-skill,Writing Skill,multiple / mapped,148.png,grade3-source/original/148.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,9,sourcebook,Khác,multiple / mapped,135.png | 136.png | 137.png | 138.png | 139.png | 140.png | 141.png | 142.png | 143.png | 144.png | 145.png | 146.png | 147.png | 148.png,grade3-source/original/135.webp | grade3-source/original/136.webp | grade3-source/original/137.webp | grade3-source/original/138.webp | grade3-source/original/139.webp | grade3-source/original/140.webp | grade3-source/original/141.webp | grade3-source/original/142.webp | grade3-source/original/143.webp | grade3-source/original/144.webp | grade3-source/original/145.webp | grade3-source/original/146.webp | grade3-source/original/147.webp | grade3-source/original/148.webp,full_page_capture,mapping_only,verified_from_image,mapped_not_yet_interactive
3,10,book-big-question,Big Question,multiple / mapped,149.png,grade3-source/original/149.webp,full_page_capture; section heading or content area,mapping_only,verified_from_image,mapped_not_yet_interactive
3,10,book-clil-content,CLIL/Content,multiple / mapped,149.png | 154.png | 163.png,grade3-source/original/149.webp | grade3-source/original/154.webp | grade3-source/original/163.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,10,book-vocabulary-1,Vocabulary 1,multiple / mapped,150.png | 151.png,grade3-source/original/150.webp | grade3-source/original/151.webp,full_page_capture; section heading or content area,interactive_bookExercise,verified_from_image,active
3,10,book-reading-1,Reading 1,multiple / mapped,151.png | 152.png | 153.png | 154.png,grade3-source/original/151.webp | grade3-source/original/152.webp | grade3-source/original/153.webp | grade3-source/original/154.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,10,book-vocabulary-in-reading,Vocabulary in Reading,multiple / mapped,151.png | 152.png | 153.png | 154.png | 156.png | 157.png | 158.png | 159.png,grade3-source/original/151.webp | grade3-source/original/152.webp | grade3-source/original/153.webp | grade3-source/original/154.webp | grade3-source/original/156.webp | grade3-source/original/157.webp | grade3-source/original/158.webp | grade3-source/original/159.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,10,book-reading-skill,Reading Skill,multiple / mapped,153.png | 159.png,grade3-source/original/153.webp | grade3-source/original/159.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,10,book-listening,Listening,multiple / mapped,154.png | 155.png,grade3-source/original/154.webp | grade3-source/original/155.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,10,book-grammar-1,Grammar 1,multiple / mapped,155.png | 156.png,grade3-source/original/155.webp | grade3-source/original/156.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,10,book-grammar-practice-1,Grammar Practice 1,multiple / mapped,155.png,grade3-source/original/155.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,10,book-speaking-communication,Speaking/Communication,multiple / mapped,155.png | 160.png | 161.png | 162.png,grade3-source/original/155.webp | grade3-source/original/160.webp | grade3-source/original/161.webp | grade3-source/original/162.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,10,book-vocabulary-2,Vocabulary 2,multiple / mapped,155.png | 156.png | 157.png,grade3-source/original/155.webp | grade3-source/original/156.webp | grade3-source/original/157.webp,full_page_capture; section heading or content area,interactive_bookExercise,verified_from_image,active
3,10,book-reading-2,Reading 2,multiple / mapped,156.png | 157.png | 158.png | 159.png,grade3-source/original/156.webp | grade3-source/original/157.webp | grade3-source/original/158.webp | grade3-source/original/159.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,10,book-pronunciation,Pronunciation,multiple / mapped,157.png,grade3-source/original/157.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,10,book-grammar-2,Grammar 2,multiple / mapped,159.png | 160.png | 161.png,grade3-source/original/159.webp | grade3-source/original/160.webp | grade3-source/original/161.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,10,book-grammar-practice-2,Grammar Practice 2,multiple / mapped,160.png,grade3-source/original/160.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,10,book-writing,Writing,multiple / mapped,161.png | 162.png,grade3-source/original/161.webp | grade3-source/original/162.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,10,book-writing-skill,Writing Skill,multiple / mapped,162.png,grade3-source/original/162.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,10,book-project,Project,multiple / mapped,162.png,grade3-source/original/162.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,10,book-review-unit-check,Review/Unit Check,multiple / mapped,162.png,grade3-source/original/162.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,10,sourcebook,Khác,multiple / mapped,149.png | 150.png | 151.png | 152.png | 153.png | 154.png | 155.png | 156.png | 157.png | 158.png | 159.png | 160.png | 161.png | 162.png | 163.png,grade3-source/original/149.webp | grade3-source/original/150.webp | grade3-source/original/151.webp | grade3-source/original/152.webp | grade3-source/original/153.webp | grade3-source/original/154.webp | grade3-source/original/155.webp | grade3-source/original/156.webp | grade3-source/original/157.webp | grade3-source/original/158.webp | grade3-source/original/159.webp | grade3-source/original/160.webp | grade3-source/original/161.webp | grade3-source/original/162.webp | grade3-source/original/163.webp,full_page_capture,mapping_only,verified_from_image,mapped_not_yet_interactive
3,11,book-big-question,Big Question,multiple / mapped,164.png,grade3-source/original/164.webp,full_page_capture; section heading or content area,mapping_only,verified_from_image,mapped_not_yet_interactive
3,11,book-vocabulary-1,Vocabulary 1,multiple / mapped,164.png | 165.png | 166.png,grade3-source/original/164.webp | grade3-source/original/165.webp | grade3-source/original/166.webp,full_page_capture; section heading or content area,interactive_bookExercise,verified_from_image,active
3,11,book-clil-content,CLIL/Content,multiple / mapped,164.png | 169.png,grade3-source/original/164.webp | grade3-source/original/169.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,11,book-reading-1,Reading 1,multiple / mapped,166.png | 167.png | 168.png | 169.png,grade3-source/original/166.webp | grade3-source/original/167.webp | grade3-source/original/168.webp | grade3-source/original/169.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,11,book-vocabulary-in-reading,Vocabulary in Reading,multiple / mapped,166.png | 167.png | 168.png | 169.png | 170.png | 172.png | 173.png | 174.png,grade3-source/original/166.webp | grade3-source/original/167.webp | grade3-source/original/168.webp | grade3-source/original/169.webp | grade3-source/original/170.webp | grade3-source/original/172.webp | grade3-source/original/173.webp | grade3-source/original/174.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,11,book-reading-skill,Reading Skill,multiple / mapped,168.png | 174.png,grade3-source/original/168.webp | grade3-source/original/174.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,11,book-listening,Listening,multiple / mapped,169.png | 170.png,grade3-source/original/169.webp | grade3-source/original/170.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,11,book-speaking-communication,Speaking/Communication,multiple / mapped,169.png | 170.png | 175.png,grade3-source/original/169.webp | grade3-source/original/170.webp | grade3-source/original/175.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,11,book-grammar-1,Grammar 1,multiple / mapped,170.png | 171.png,grade3-source/original/170.webp | grade3-source/original/171.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,11,book-grammar-practice-1,Grammar Practice 1,multiple / mapped,170.png,grade3-source/original/170.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,11,book-vocabulary-2,Vocabulary 2,multiple / mapped,170.png | 171.png | 172.png,grade3-source/original/170.webp | grade3-source/original/171.webp | grade3-source/original/172.webp,full_page_capture; section heading or content area,interactive_bookExercise,verified_from_image,active
3,11,book-reading-2,Reading 2,multiple / mapped,170.png | 172.png | 173.png | 174.png,grade3-source/original/170.webp | grade3-source/original/172.webp | grade3-source/original/173.webp | grade3-source/original/174.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,11,book-pronunciation,Pronunciation,multiple / mapped,172.png,grade3-source/original/172.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
3,11,book-grammar-2,Grammar 2,multiple / mapped,174.png | 175.png | 176.png,grade3-source/original/174.webp | grade3-source/original/175.webp | grade3-source/original/176.webp,full_page_capture; section heading or content area,mapping_only,ocr_extracted_needs_review,blocked_needs_visual_review
